10.488905	-66.883950	#VenezuelaEleccionesEnPaz
10.496000	-66.898300	#VenezuelaEleccionesEnPaz
5.197983	-74.939921	#rayito
14.546500	121.033212	#ALDUBMatagalNaTayo
14.602503	121.038362	#ALDUBMatagalNaTayo
14.584756	121.039261	#ALDUBMatagalNaTayo
14.567526	121.017209	#ALDUBMatagalNaTayo
14.683012	121.062736	#ALDUBMatagalNaTayo
40.655138	-73.948776	#TwinPeaks
40.780709	-73.968542	#TwinPeaks
40.874447	-73.623490	#TwinPeaks
40.705597	-73.977717	#TwinPeaks
40.670880	-73.831188	#TwinPeaks
39.090427	-77.079619	#LlegasteTu
-34.450850	-58.630907	#PPTenVenezuela
-34.544659	-58.564174	#PPTenVenezuela
-34.702245	-58.390117	#PPTenVenezuela
-34.608500	-58.373500	#PPTenVenezuela
-34.615944	-58.433449	#PPTenVenezuela
-22.472430	-46.628594	#SuaCara
-23.682803	-46.595546	#SuaCara
-23.559382	-46.185715	#SuaCara
-23.710769	-46.422691	#SuaCara
-23.682803	-46.595546	#Fantastico
-22.812905	-45.234874	#Fantastico
-22.436122	-45.396804	#Fantastico
-23.061418	-45.917442	#Fantastico
-23.296905	-45.973662	#Fantastico
53.779705	-0.382041	#followme
53.779541	-0.381974	#followme
53.456953	-2.233480	#followme
-6.196768	106.882851	#LANCAR
-6.394511	106.823112	#LANCAR
-6.956950	107.581963	#LANCAR
-6.914274	107.643799	#LANCAR
-6.241682	106.758682	#LANCAR
32.332877	-116.929102	#JuanaMartinez
32.407264	-116.274976	#JuanaMartinez
10.483539	-66.930644	#VictoriaConstituyente30J
10.475253	-67.012603	#VictoriaConstituyente30J
10.172298	-67.460864	#VictoriaConstituyente30J
10.140606	-67.934975	#VictoriaConstituyente30J
10.197348	-67.972722	#VictoriaConstituyente30J
40.073041	-74.724324	#EnriqueIglesias
34.052874	-117.173571	#Sunset
34.020790	-118.411907	#Sunset
34.052220	-118.242780	#Sunset
37.841195	-87.590278	#TheStrain
40.655138	-73.948776	#GameOfThrones
40.729852	-73.991143	#GameOfThrones
40.859834	-73.450208	#GameOfThrones
40.734494	-74.184848	#GameOfThrones
40.696177	-74.267242	#GameOfThrones
16.870650	-93.319054	#NoDigasNada
40.670880	-73.831188	#Gameofthrones
40.073041	-74.724324	#Gameofthrones
40.850348	-73.849442	#Gameofthrones
40.655138	-73.948776	#Gameofthrones
40.734494	-74.184848	#Gameofthrones
26.397630	-81.837800	#wedding
-6.142040	107.024040	#PilihanSUPERSunday
-6.236090	106.726670	#PilihanSUPERSunday
-6.812010	107.134499	#PilihanSUPERSunday
-6.809509	107.134979	#PilihanSUPERSunday
-6.919817	107.705090	#PilihanSUPERSunday
-6.307685	106.838805	#endorphins
-6.254131	106.796814	#endorphins
-6.221835	106.835102	#endorphins
-6.373503	106.679395	#endorphins
-6.221025	106.835036	#endorphins
7.063667	-73.096414	#Soymarioruiz
28.344770	77.070130	#morning
28.613900	77.208900	#morning
-6.241682	106.758682	#JasaMarga
-6.301777	106.883987	#JasaMarga
-6.266690	106.767921	#JasaMarga
-6.419153	107.419228	#JasaMarga
-6.190241	106.761406	#JasaMarga
39.284713	-76.620482	#thronesyall
39.386823	-76.551163	#thronesyall
40.004866	-75.117998	#thronesyall
28.613900	77.208900	#Photography
-34.544659	-58.564174	#DeboDecir
-34.824998	-58.256091	#DeboDecir
-34.604315	-58.442643	#DeboDecir
-34.451337	-58.857419	#DeboDecir
-34.772368	-58.589306	#DeboDecir
26.620669	-80.143079	#foodporn
25.801140	-80.199318	#foodporn
25.756584	-80.140169	#foodporn
20.790657	-103.484775	#Rayito
20.676652	-103.335882	#Rayito
40.705082	-73.362771	#USWNT
40.670880	-73.831188	#USWNT
41.207231	-74.023853	#USWNT
40.621880	-74.439326	#USWNT
40.483313	-74.282712	#USWNT
40.734494	-74.184848	#BB19
41.824678	-73.113976	#BB19
41.408120	-73.472979	#BB19
40.521463	-74.271204	#BB19
40.740156	-73.134847	#BB19
10.496000	-66.898300	#trndnl
10.244600	-67.593700	#trndnl
10.225000	-67.472600	#trndnl
-22.872344	-42.524611	#JJPCOMEBACK
-22.728708	-43.376828	#JJPCOMEBACK
-22.879409	-43.803105	#JJPCOMEBACK
-22.911422	-43.441578	#JJPCOMEBACK
-21.708015	-43.422868	#JJPCOMEBACK
37.316718	-79.962353	#Retail
39.090427	-77.079619	#CaeliTrendy
3.016975	-60.644195	#FanArmyFaceOff
37.870644	-122.259690	#california
37.775000	-122.418000	#california
37.863159	-122.585753	#california
37.785920	-122.400740	#california
38.084200	-120.464000	#california
52.198899	5.405607	#ovradar
51.733998	3.827996	#ovradar
51.269299	3.974101	#ovradar
52.387800	4.639556	#ovradar
52.244101	4.539933	#ovradar
34.020790	-118.411907	#blessed
33.889348	-117.924893	#blessed
33.965700	-118.024000	#blessed
22.543096	114.057865	#Banking
22.278315	114.174695	#Banking
33.218349	-117.224748	#Dodgers
33.820133	-118.280220	#Dodgers
34.013650	-118.336418	#Dodgers
34.160105	-118.413950	#Dodgers
34.167405	-118.372118	#Dodgers
34.858280	-111.787120	#travelphotography
33.058496	-112.012265	#travelphotography
34.168254	-111.931711	#travelphotography
-34.434204	-58.893436	#10CosasQueVoyAHacerAntesDeMorir
-34.434205	-58.893435	#10CosasQueVoyAHacerAntesDeMorir
-34.686172	-58.346771	#10CosasQueVoyAHacerAntesDeMorir
-34.685674	-58.346618	#10CosasQueVoyAHacerAntesDeMorir
-34.686172	-58.346773	#10CosasQueVoyAHacerAntesDeMorir
40.790512	-74.024508	#NoConfederate
40.780709	-73.968542	#NoConfederate
40.655138	-73.948776	#NoConfederate
40.222272	-74.011450	#NoConfederate
40.670880	-73.831188	#NoConfederate
47.614817	-122.330603	#Sunday
45.536402	-122.630908	#Sunday
41.117937	-77.604684	#FoodNetworkStar
40.039951	-76.300383	#FoodNetworkStar
39.950708	-75.171992	#FoodNetworkStar
39.170112	-77.264340	#FoodNetworkStar
40.004866	-75.117998	#FoodNetworkStar
40.004866	-75.117998	#PowerTV
39.736777	-75.699457	#PowerTV
39.194049	-77.171761	#PowerTV
40.225891	-76.824351	#PowerTV
39.955279	-75.275285	#PowerTV
-23.501058	-46.388058	#photooftheday
-22.033431	-47.877416	#photooftheday
-23.713670	-46.606919	#photooftheday
-23.505549	-46.435206	#photooftheday
-23.600321	-46.823982	#photooftheday
37.700733	-121.804904	#latergram
37.781838	-121.314232	#latergram
36.622279	-121.940560	#latergram
38.898603	-77.014399	#power
38.882384	-76.832809	#power
38.931991	-76.926677	#power
36.895082	-76.255686	#power
38.804722	-77.047222	#power
40.670880	-73.831188	#DemThrones
40.780709	-73.968542	#DemThrones
40.052222	-74.910695	#DemThrones
40.655138	-73.948776	#DemThrones
41.156282	-73.440940	#DemThrones
-33.039094	-71.288880	#Tolerancia0
-33.610443	-70.893325	#Tolerancia0
-33.485944	-70.515078	#Tolerancia0
-33.463000	-70.647900	#Tolerancia0
-33.425400	-70.518918	#Tolerancia0
37.820770	-121.995787	#nature
37.926850	-122.051430	#nature
37.906111	-122.545000	#nature
37.714200	-121.912000	#nature
37.860000	-122.430000	#nature
-23.682803	-46.595546	#GotS7
-23.470006	-47.436633	#GotS7
-23.954817	-46.225711	#GotS7
34.063893	-118.273470	#LosAngeles
33.940040	-118.406546	#LosAngeles
34.052234	-118.243685	#LosAngeles
34.050837	-118.259301	#LosAngeles
33.969790	-118.246815	#LosAngeles
1.355379	103.867744	#Finance
1.432544	103.774073	#Finance
4.262284	-74.243671	#Sebbbbas
4.727303	-74.213188	#Sebbbbas
4.262284	-74.243671	#PaisaVlogs
-33.452162	-70.659616	#ChileSecreto
-35.966017	-71.397582	#ChileSecreto
-33.425400	-70.518918	#ChileSecreto
-33.553874	-70.863931	#ChileSecreto
-33.531122	-70.527119	#ChileSecreto
-12.126576	-76.981419	#DafBama2017_SuperJunior
-6.338820	106.830960	#latepost
-6.250910	107.018670	#latepost
-6.127150	106.913740	#latepost
-6.197350	106.840240	#latepost
-6.251382	106.850001	#latepost
43.652270	-79.383516	#nofilter
43.642302	-79.387143	#nofilter
43.638855	-79.374247	#nofilter
43.878944	-79.087349	#nofilter
42.427800	-78.482800	#nofilter
39.090427	-77.079619	#LaloBritoTrendy
33.843379	-117.999489	#foodie
34.019454	-118.491191	#foodie
33.501021	-117.119517	#foodie
34.052200	-118.243000	#foodie
33.736716	-118.399027	#foodie
40.819083	-73.817364	#friends
40.952374	-73.886250	#friends
40.759253	-73.985152	#friends
40.750671	-73.935159	#friends
40.763524	-73.971470	#friends
35.135671	33.437825	#MTVHottest
32.810012	-117.104989	#SoundCloud
-34.369338	-71.896220	#WinterIsHere
-33.429485	-70.610759	#WinterIsHere
-33.026358	-71.515646	#WinterIsHere
-33.452162	-70.659616	#WinterIsHere
-34.454049	-71.126862	#WinterIsHere
36.689150	-121.641269	#SFGiants
37.678780	-122.452699	#SFGiants
37.893667	-122.040429	#SFGiants
37.770657	-122.435979	#SFGiants
37.705044	-122.162294	#SFGiants
40.655138	-73.948776	#90DayFiance
34.540536	-117.265516	#Jobs
33.781683	-117.864481	#Jobs
33.929844	-118.203108	#Jobs
34.063893	-118.273470	#Jobs
34.188340	-118.326833	#Jobs
39.090427	-77.079619	#IsabellaCastillo
40.762734	-73.984970	#phish
40.780709	-73.968542	#phish
40.747146	-73.988857	#phish
40.750562	-73.992449	#phish
40.542227	-74.594050	#phish
-29.890708	-50.956258	#Sarahah
-29.081009	-49.654381	#Sarahah
-29.123287	-49.744774	#Sarahah
-34.604315	-58.442643	#LaCornisa
-34.646236	-58.611756	#LaCornisa
-34.815333	-58.473043	#LaCornisa
-34.451337	-58.857419	#LaCornisa
-34.501594	-58.771803	#LaCornisa
31.230416	121.473701	#IT
9.042761	8.671616	#NP
34.052234	-118.243685	#RN
35.373292	-119.018713	#RN
34.142508	-118.255075	#RN
35.101091	-119.382965	#RN
34.180839	-118.308966	#RN
-37.972567	145.053136	#RT
34.063344	-117.650888	#Veterans
34.090009	-118.361744	#Veterans
33.493639	-117.148365	#Veterans
34.189857	-118.451357	#Veterans
33.522526	-117.707553	#Veterans
35.508905	139.628557	#au
35.508781	139.627842	#au
35.739797	139.782051	#au
35.686885	139.756365	#au
35.483003	139.619157	#au
41.402855	-75.506085	#MICHvsPSU
40.240503	-76.898048	#MICHvsPSU
39.954842	-75.143678	#MICHvsPSU
39.875080	-75.503586	#MICHvsPSU
40.813176	-77.855502	#MICHvsPSU
-23.501058	-46.388058	#me
-21.797473	-46.571980	#me
-23.544269	-47.131494	#me
-21.173115	-47.807162	#me
-22.033431	-47.877416	#me
32.964485	-96.690937	#np
30.355858	-97.978221	#np
13.914591	121.168487	#50thingsaboutme
13.914590	121.168487	#50thingsaboutme
13.914589	121.168486	#50thingsaboutme
14.589799	121.045213	#50thingsaboutme
13.914591	121.168487	#50thingsaboutme
14.095162	120.937889	#vscocam
14.573893	121.048894	#vscocam
14.536200	121.053990	#vscocam
14.841900	120.812000	#vscocam
14.879700	120.233000	#vscocam
37.774930	-122.419416	#CustomerService
38.581572	-121.494400	#CustomerService
37.338208	-121.886329	#CustomerService
37.485215	-122.236355	#CustomerService
37.639097	-120.996878	#CustomerService
35.327468	-97.463645	#oklaed
35.309047	-98.716992	#oklaed
35.222301	-97.445174	#oklaed
35.482844	-97.552161	#oklaed
35.015205	-97.371815	#oklaed
14.095162	120.937889	#vsco
14.536200	121.053990	#vsco
14.653058	121.020696	#vsco
14.841900	120.812000	#vsco
14.879700	120.233000	#vsco
39.090427	-77.079619	#MichaelRonda
41.497300	-73.053100	#photo
39.358500	-74.461100	#photo
40.724700	-73.994800	#photo
40.740000	-73.999900	#photo
40.580700	-74.414000	#photo
40.819083	-73.817364	#family
40.710042	-73.962372	#family
40.763524	-73.971470	#family
39.626790	-74.191270	#family
40.658900	-73.979100	#family
4.262284	-74.243671	#PDCs
4.727303	-74.213188	#PDCs
42.752970	-71.504117	#travel
42.352320	-71.069701	#travel
-22.616096	-43.119101	#NewProfilePic
-22.737225	-42.043358	#NewProfilePic
-22.821465	-43.018208	#NewProfilePic
-22.644558	-43.296872	#NewProfilePic
-22.879409	-43.803105	#NewProfilePic
34.540536	-117.265516	#Nursing
33.781683	-117.864481	#Nursing
34.172846	-118.325739	#Nursing
33.090285	-117.049986	#Nursing
34.052234	-118.243685	#Nursing
29.780368	-95.544758	#Houston
29.735929	-95.424613	#Houston
29.781313	-95.546905	#Houston
29.714309	-95.396803	#Houston
29.708684	-95.394828	#Houston
34.148972	-118.451357	#Hiring
33.931958	-117.946173	#Hiring
33.871928	-118.027410	#Hiring
33.808298	-117.925007	#Hiring
34.170561	-118.837594	#Hiring
-33.593538	-70.559342	#chilesecreto
-33.425400	-70.518918	#chilesecreto
-33.452162	-70.659616	#chilesecreto
-33.739633	-70.754810	#chilesecreto
-33.141947	-70.552524	#chilesecreto
-32.048262	-55.675497	#JanCarloBautista
-32.532928	-55.781279	#JanCarloBautista
38.916761	-77.230881	#Trump
38.951964	-76.603687	#Trump
-2.572425	-59.980326	#ValentinaZenereTrendy
34.108161	-117.462698	#MyTwitterAnniversary
33.560742	-117.730006	#MyTwitterAnniversary
34.020790	-118.411907	#MyTwitterAnniversary
34.087010	-118.369645	#MyTwitterAnniversary
33.692542	-117.998733	#MyTwitterAnniversary
38.956603	35.243220	#GOT7
21.196990	-98.327909	#BAMA2017_SuperJunior
-6.910629	107.610667	#Endomondo
-6.224784	106.804372	#Endomondo
-6.221695	106.805999	#Endomondo
-6.222114	106.805546	#Endomondo
-6.893035	107.528987	#Endomondo
40.724460	-73.998289	#fashion
40.723874	-73.996406	#fashion
40.714200	-74.006400	#fashion
40.742090	-73.988239	#fashion
41.396179	-73.452103	#fashion
38.816801	-90.861614	#amwriting
-21.185335	-47.780209	#happy
-23.677392	-46.699272	#happy
-23.534654	-46.828276	#happy
-23.517338	-46.780653	#happy
-23.693889	-46.565000	#happy
40.690279	-73.540557	#GameofThrones
40.572376	-74.153947	#GameofThrones
40.780709	-73.968542	#GameofThrones
40.670880	-73.831188	#GameofThrones
40.876077	-74.222743	#GameofThrones
34.052234	-118.243685	#Sales
33.999677	-117.367523	#Sales
33.951113	-118.249739	#Sales
34.140608	-118.167854	#Sales
34.054380	-118.267280	#Sales
42.822902	-83.701117	#GoBlue
42.397249	-83.374161	#GoBlue
43.175448	-83.758353	#GoBlue
42.462739	-83.154489	#GoBlue
42.807105	-83.637676	#GoBlue
38.816801	-90.861614	#poetry
7.063667	-73.096414	#Batinovias
34.052234	-118.243685	#Marketing
33.658895	-117.828212	#Marketing
34.101533	-118.338673	#Marketing
40.554887	-74.464286	#Engineering
41.295825	-72.937198	#Engineering
40.753685	-73.999164	#Engineering
41.479435	-72.776685	#Engineering
40.396801	-74.091598	#Engineering
41.500753	-72.757385	#GameOfThones
40.838756	-74.278240	#GameOfThones
40.780709	-73.968542	#GameOfThones
40.859832	-74.158131	#GameOfThones
40.670880	-73.831188	#GameOfThones
33.916649	-118.400264	#MakeABandBland
33.692542	-117.998733	#MakeABandBland
34.108161	-117.462698	#MakeABandBland
33.469634	-117.688770	#MakeABandBland
40.728277	-73.999281	#music
40.794731	-73.924834	#music
40.667680	-74.216790	#music
41.472979	-72.831377	#music
40.745278	-74.002222	#music
28.017169	1.664274	#dance
-12.856317	-38.328434	#SegundaDetremuraSdv
38.816801	-90.861614	#amwritingromance
32.678208	-83.173867	#teenwolf
30.856085	-83.302512	#teenwolf
1.355379	103.867744	#BusinessMgmt
40.361604	-74.957761	#ItIsntAFailureIf
40.780709	-73.968542	#ItIsntAFailureIf
40.670880	-73.831188	#ItIsntAFailureIf
40.655138	-73.948776	#ItIsntAFailureIf
40.448774	-74.436240	#ItIsntAFailureIf
-22.750747	-43.709678	#DiaDeVasco
-22.911422	-43.441578	#DiaDeVasco
-22.524347	-44.080922	#DiaDeVasco
-22.644558	-43.296872	#DiaDeVasco
-22.785471	-43.369765	#DiaDeVasco
4.689997	-74.081637	#CrepesYWaffles
4.831217	-74.151083	#CrepesYWaffles
4.702370	-74.043139	#CrepesYWaffles
-23.632237	-46.525234	#boanoite
-23.723511	-46.688309	#boanoite
-23.693889	-46.565000	#boanoite
-23.592222	-46.665556	#boanoite
-23.550000	-46.633300	#boanoite
40.004866	-75.117998	#GameOfThones7
39.043469	-77.120252	#GameOfThones7
39.008349	-77.017853	#GameOfThones7
39.145024	-75.386461	#GameOfThones7
41.117937	-77.604684	#GameOfThones7
6.422820	-66.578927	#DomingoDeGanarSeguidores
34.167230	-118.372065	#LetsGoDodgers
33.975918	-118.018856	#LetsGoDodgers
33.924736	-117.990805	#LetsGoDodgers
34.020790	-118.411907	#LetsGoDodgers
33.935822	-117.397616	#LetsGoDodgers
19.320696	-99.152597	#AlonsoVillalpandoTrendy
19.326146	-99.605048	#AlonsoVillalpandoTrendy
19.518656	-99.115891	#AlonsoVillalpandoTrendy
20.715275	-100.440595	#AlonsoVillalpandoTrendy
19.174140	72.874244	#MondayMotivation
18.520764	73.884382	#MondayMotivation
19.981510	72.747421	#MondayMotivation
18.508162	73.910077	#MondayMotivation
20.413642	72.994567	#MondayMotivation
-22.428697	-46.544406	#BTS
19.518656	-99.115891	#LeDijePorWhatsApp
19.431900	-99.132900	#LeDijePorWhatsApp
19.543933	-99.164283	#LeDijePorWhatsApp
19.199485	-99.208364	#LeDijePorWhatsApp
19.485784	-99.182126	#LeDijePorWhatsApp
19.320696	-99.152597	#CD9
19.326146	-99.605048	#CD9
19.518656	-99.115891	#CD9
20.715275	-100.440595	#CD9
-7.422715	109.250478	#NowPlaying
-7.312076	108.370179	#NowPlaying
-7.823735	110.403020	#NowPlaying
7.063667	-73.096414	#MarioRuiz
10.496000	-66.898300	#YoNoVotePorLaConstituyente
10.176326	-67.995457	#YoNoVotePorLaConstituyente
10.605450	-66.893805	#YoNoVotePorLaConstituyente
10.483539	-66.930644	#YoNoVotePorLaConstituyente
10.463174	-68.038605	#YoNoVotePorLaConstituyente
34.020790	-118.411907	#Politicon2017
34.177310	-118.131964	#Politicon2017
33.810159	-117.824049	#Politicon2017
34.024097	-118.728897	#Politicon2017
33.689732	-117.782361	#Politicon2017
13.804101	100.606108	#JJProject
13.998613	100.530076	#JJProject
13.354227	100.985816	#JJProject
13.881497	100.517562	#JJProject
13.904664	101.577548	#JJProject
-23.682803	-46.595546	#LuceroEnPaseVIP
32.332877	-116.929102	#Juanjaramilloe
32.407264	-116.274976	#Juanjaramilloe
47.700000	8.683330	#Sunrise
47.383330	8.533330	#Sunrise
47.383300	8.533300	#Sunrise
-9.194284	-75.000618	#EXO
41.117937	-77.604684	#RickandMorty
39.159193	-75.517898	#RickandMorty
39.170112	-77.264340	#RickandMorty
39.284713	-76.620482	#RickandMorty
39.815139	-75.123671	#RickandMorty
39.995296	-74.786966	#TeenWolf
40.734494	-74.184848	#TeenWolf
40.780709	-73.968542	#TeenWolf
40.655138	-73.948776	#TeenWolf
40.670880	-73.831188	#TeenWolf
41.156282	-73.440940	#GOT
40.781053	-73.252297	#GOT
40.850348	-73.849442	#GOT
40.655138	-73.948776	#GOT
40.780709	-73.968542	#GOT
9.930300	-84.080853	#ReggaetonLento
40.748984	-74.258624	#insecure
40.780709	-73.968542	#insecure
40.823930	-73.909310	#insecure
40.655138	-73.948776	#insecure
41.026205	-73.754737	#insecure
40.655138	-73.948776	#GoT
40.729852	-73.991143	#GoT
40.609834	-74.280358	#GoT
40.780709	-73.968542	#GoT
40.838756	-74.278240	#GoT
-23.142111	-47.002981	#PanicoNaBand
-23.392080	-46.453906	#PanicoNaBand
-23.470006	-47.436633	#PanicoNaBand
-23.559382	-46.185715	#PanicoNaBand
-22.843816	-47.261794	#PanicoNaBand
28.017169	1.664274	#souhilabenlachhab
40.655138	-73.948776	#ClawsTNT
40.785951	-74.485163	#ClawsTNT
40.780709	-73.968542	#ClawsTNT
40.670880	-73.831188	#ClawsTNT
41.156282	-73.440940	#ClawsTNT
40.073041	-74.724324	#mivoto40enriqueiglesias
40.655138	-73.948776	#insecurehbo
40.670880	-73.831188	#insecurehbo
40.052222	-74.910695	#insecurehbo
40.780709	-73.968542	#insecurehbo
40.027677	-74.891760	#insecurehbo
-22.911422	-43.441578	#gots7
-22.932913	-42.829413	#gots7
-22.802577	-43.446886	#gots7
